activity_id,standard_value,pchembl_value,is_active,mw_freebase,alogp,psa,hbd,hba,rtb,compound_id,target_name
13230285,4389.750000000000000000000000000000,5.36,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,"RXF 393"
13230380,51.120000000000000000000000000000,7.29,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SK-MES-1
13230528,2716.950000000000000000000000000000,5.57,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SK-MM-2
13230566,1790.730000000000000000000000000000,5.75,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SK-N-AS
13230602,276.130000000000000000000000000000,6.56,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SW837
13230737,0.676000000000000000000000000000,9.17,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SW872
13230854,23698.650000000000000000000000000000,4.62,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,U2OS
13230993,866.180000000000000000000000000000,6.06,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,U-266
13231101,745.620000000000000000000000000000,6.13,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,ES6
13231240,3.653000000000000000000000000000,8.44,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,ES7
13231376,318.230000000000000000000000000000,6.50,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,GT3TKB
13231546,1936.580000000000000000000000000000,5.71,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,HOP-92
13231645,106.700000000000000000000000000000,6.97,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HOS
13231744,1097.150000000000000000000000000000,5.96,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,HPAF-II
13231810,397.340000000000000000000000000000,6.40,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,JVM-2
13231936,2647.520000000000000000000000000000,5.58,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,JVM-3
13232039,34.090000000000000000000000000000,7.47,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,"KYSE-150 cell line"
13232138,202.190000000000000000000000000000,6.69,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,KYSE-180
13232326,321.760000000000000000000000000000,6.49,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,LS-411N
13232465,1178.080000000000000000000000000000,5.93,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,LS-513
13232535,275.450000000000000000000000000000,6.56,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,"MIA PaCa-2"
13232634,540.810000000000000000000000000000,6.27,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MKN-1
13232709,175.060000000000000000000000000000,6.76,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NB69
13232975,85.690000000000000000000000000000,7.07,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2087
13233114,6.168000000000000000000000000000,8.21,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H209
13233231,211.800000000000000000000000000000,6.67,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H727
13233370,411.590000000000000000000000000000,6.39,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H747
13233475,175.540000000000000000000000000000,6.76,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,OVCAR-8
13233574,4.787000000000000000000000000000,8.32,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,P12-Ichikawa
13233743,1220.940000000000000000000000000000,5.91,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,Raji
13233821,2545.720000000000000000000000000000,5.59,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,Ramos-2G6-4C10
13234024,2389.580000000000000000000000000000,5.62,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SK-N-DZ
13234213,3752.810000000000000000000000000000,5.43,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SW948
13234352,44.910000000000000000000000000000,7.35,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,"SW 954"
13234442,1602.910000000000000000000000000000,5.79,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,U-698-M
13234520,1273.720000000000000000000000000000,5.89,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,"U-87 MG"
13234699,1.712000000000000000000000000000,8.77,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,ES8
13234798,13.920000000000000000000000000000,7.86,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,ESS-1
13234855,12.440000000000000000000000000000,7.91,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,H4
13235034,15.730000000000000000000000000000,7.80,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HAL-01
13235161,83.420000000000000000000000000000,7.08,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HSC-2
13235260,75.540000000000000000000000000000,7.12,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HSC-3
13235384,629.540000000000000000000000000000,6.20,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,JIYOYE
13235462,1978.690000000000000000000000000000,5.70,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,K562
13235555,102.840000000000000000000000000000,6.99,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,KYSE-270
13235654,583.590000000000000000000000000000,6.23,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,KYSE-410
13235753,563.110000000000000000000000000000,6.25,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,KYSE-450
13235922,46.720000000000000000000000000000,7.33,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,LU-134-A
13236047,230.090000000000000000000000000000,6.64,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MKN-28
13236143,165.040000000000000000000000000000,6.78,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MKN-45
13236233,27856.210000000000000000000000000000,4.55,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,MKN-7
13236319,1010.240000000000000000000000000000,6.00,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCCIT
13236458,3279.900000000000000000000000000000,5.48,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1092
13236549,13.960000000000000000000000000000,7.86,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2122
13236688,260.200000000000000000000000000000,6.58,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2126
13236826,59.540000000000000000000000000000,7.22,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H748
13236864,251.610000000000000000000000000000,6.60,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H810
13237023,4.842000000000000000000000000000,8.31,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,P30-OHK
13237153,3457.750000000000000000000000000000,5.46,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,P31-FUJ
13237191,23.510000000000000000000000000000,7.63,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,PA-1
13237230,592.440000000000000000000000000000,6.23,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,S-117
13237329,614.650000000000000000000000000000,6.21,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SAS
13237482,39707.500000000000000000000000000000,4.40,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SK-N-FI
13237621,166.530000000000000000000000000000,6.78,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SK-NEP-1
13237810,157.550000000000000000000000000000,6.80,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,"SW 962"
13237937,365.800000000000000000000000000000,6.44,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,UO-31
13238033,128.730000000000000000000000000000,6.89,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,U-251
13238256,108.240000000000000000000000000000,6.97,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,ETK-1
13238484,156.510000000000000000000000000000,6.80,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HC-1
13238549,1066.400000000000000000000000000000,5.97,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC1143
13238627,8921.300000000000000000000000000000,5.05,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC1187
13238679,434.450000000000000000000000000000,6.36,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HSC-4
13238793,1536.590000000000000000000000000000,5.81,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,HT
13238906,149.340000000000000000000000000000,6.83,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,K052
13238984,1783.980000000000000000000000000000,5.75,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,K5
13239170,0.148600000000000000000000000000,9.83,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,KYSE-510
13239269,772.180000000000000000000000000000,6.11,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,"KYSE-520 cell line"
13239424,1218.410000000000000000000000000000,5.91,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,LU-139
13239550,513.110000000000000000000000000000,6.29,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,LU-165
13239692,8.781000000000000000000000000000,8.06,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,ML-2
13239906,873.360000000000000000000000000000,6.06,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1155
13240051,218.410000000000000000000000000000,6.66,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1299
13240144,852.810000000000000000000000000000,6.07,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2141
13240182,0.151300000000000000000000000000,9.82,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2170
13240323,2801.930000000000000000000000000000,5.55,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H82
13240413,1232.910000000000000000000000000000,5.91,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H838
13240490,2483.420000000000000000000000000000,5.61,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H889
13240610,167.160000000000000000000000000000,6.78,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,PANC-03-27
13240709,2397.770000000000000000000000000000,5.62,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,PANC-08-13
13240786,447.700000000000000000000000000000,6.35,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SBC-1
13240872,2.589000000000000000000000000000,8.59,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SBC-5
13241030,142.640000000000000000000000000000,6.85,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SK-OV-3
13241166,63.760000000000000000000000000000,7.20,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SK-PN-DW
13241253,104.730000000000000000000000000000,6.98,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SW982
13241352,1406.490000000000000000000000000000,5.85,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SAOS-2
13241451,1893.400000000000000000000000000000,5.72,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SiHa
13241491,1565.660000000000000000000000000000,5.80,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,UACC-257
13241590,2155.330000000000000000000000000000,5.67,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,UACC-62
13241710,16830.610000000000000000000000000000,4.77,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,UACC-812
13241714,1573.680000000000000000000000000000,5.80,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,EVSA-T
13241801,88.070000000000000000000000000000,7.05,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,EW-1
13241940,513.360000000000000000000000000000,6.29,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,EW-11
13242041,1057.540000000000000000000000000000,5.98,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC1395
13242140,3484.020000000000000000000000000000,5.46,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC1419
13242203,353.710000000000000000000000000000,6.45,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HT-1080
13242302,2021.740000000000000000000000000000,5.69,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,HT1197
13242401,967.110000000000000000000000000000,6.01,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HT-1376
13242435,129.140000000000000000000000000000,6.89,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,KALS-1
13242570,1416.510000000000000000000000000000,5.85,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,KARPAS-299
13242688,224.310000000000000000000000000000,6.65,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,"KYSE-70 cell line"
13242827,434.170000000000000000000000000000,6.36,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,L-363
13242948,1012.470000000000000000000000000000,6.00,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,Lu-65
13243034,224.240000000000000000000000000000,6.65,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,LU-99A
13243139,1309.780000000000000000000000000000,5.88,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,MLMA
13243278,1011.630000000000000000000000000000,6.00,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MMAC-SF
13243509,375.230000000000000000000000000000,6.43,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1304
13243640,1497.850000000000000000000000000000,5.83,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2171
13243718,886.000000000000000000000000000000,6.05,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2196
13243771,6323.640000000000000000000000000000,5.20,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2227
13243809,0.796300000000000000000000000000,9.10,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2228
13243853,438.120000000000000000000000000000,6.36,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-N87
13243992,156.240000000000000000000000000000,6.81,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SNU1
13244126,73.750000000000000000000000000000,7.13,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,Panc1005
13244225,491.270000000000000000000000000000,6.31,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,PC-14
13244326,863.860000000000000000000000000000,6.06,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SCC-15
13244425,870.360000000000000000000000000000,6.06,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SCC-25
13244615,82.800000000000000000000000000000,7.08,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SK-UT-1
13244705,377.380000000000000000000000000000,6.42,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SKG-IIIa
13244867,245.770000000000000000000000000000,6.61,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,T-24
13244966,6371.910000000000000000000000000000,5.20,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,T47D
13245068,418.010000000000000000000000000000,6.38,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,UACC-893
13245163,101.830000000000000000000000000000,6.99,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,UMUC3
13245258,567.010000000000000000000000000000,6.25,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,UMC-11
13245439,52.510000000000000000000000000000,7.28,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,EW-13
13245559,644.610000000000000000000000000000,6.19,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC1569
13245698,120.170000000000000000000000000000,6.92,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC1599
13245736,134.540000000000000000000000000000,6.87,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC1806
13245860,23.750000000000000000000000000000,7.62,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HT-144
13245959,36.020000000000000000000000000000,7.44,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HT-29
13246020,907.390000000000000000000000000000,6.04,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,KARPAS-422
13246097,2271.840000000000000000000000000000,5.64,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,KARPAS-45
13246276,1157.780000000000000000000000000000,5.94,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,L-428
13246406,95.140000000000000000000000000000,7.02,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,L-540
13246492,55.370000000000000000000000000000,7.26,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,"LXF-289 cell line"
13246590,430.680000000000000000000000000000,6.37,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,LoVo
13246689,100.600000000000000000000000000000,7.00,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,M059J
13246727,1263.320000000000000000000000000000,5.90,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,MN-60
13246917,585.190000000000000000000000000000,6.23,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MOLT-16
13246958,116.800000000000000000000000000000,6.93,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1355
13247097,2234.830000000000000000000000000000,5.65,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1395
13247268,777.210000000000000000000000000000,6.11,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H226
13247443,6743.090000000000000000000000000000,5.17,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SNU-16
13247521,141.210000000000000000000000000000,6.85,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SNU-5
13247644,4071.590000000000000000000000000000,5.39,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,PC-3
13247783,250.630000000000000000000000000000,6.60,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,PF-382
13247821,5883.510000000000000000000000000000,5.23,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,PFSK-1
13247884,8.519000000000000000000000000000,8.07,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SCC-3
13247922,387.700000000000000000000000000000,6.41,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SCC-4
13248021,3787.530000000000000000000000000000,5.42,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SCC-9
13248163,3461.770000000000000000000000000000,5.46,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SN12C
13248302,303.460000000000000000000000000000,6.52,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SNB-75
13248384,173.340000000000000000000000000000,6.76,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,T84
13248483,523.750000000000000000000000000000,6.28,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,T98G
13248717,52.160000000000000000000000000000,7.28,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,VA-ES-BJ
13248816,260.820000000000000000000000000000,6.58,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,VM-CUB-1
13248888,0.310000000000000000000000000000,9.51,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,EW-16
13249027,3938.800000000000000000000000000000,5.41,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,EW-18
13249153,593.820000000000000000000000000000,6.23,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC1937
13249252,2281.190000000000000000000000000000,5.64,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC1954
13249377,2.928000000000000000000000000000,8.53,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HT-3
13249475,1954.570000000000000000000000000000,5.71,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,HT55
13249619,1.636000000000000000000000000000,8.79,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,KE-37
13249749,597.140000000000000000000000000000,6.22,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,KG-1
13249804,641.660000000000000000000000000000,6.19,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,LAMA-84
13249934,327.790000000000000000000000000000,6.48,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,LAN-6
13250108,1337.600000000000000000000000000000,5.87,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,M14
13250247,160.910000000000000000000000000000,6.79,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MC-CAR
13250367,0.032480000000000000000000000000,10.49,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MOLT-4
13250556,236.900000000000000000000000000000,6.62,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1417
13250633,1927.420000000000000000000000000000,5.71,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1436
13250671,126.260000000000000000000000000000,6.90,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1437
13250787,1206.610000000000000000000000000000,5.92,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H23
13250886,62.510000000000000000000000000000,7.20,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2342
13250966,186.770000000000000000000000000000,6.73,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NEC8
13251103,139.130000000000000000000000000000,6.86,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NH-12
13251239,4194.460000000000000000000000000000,5.38,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,PLC-PRF-5
13251317,2.554000000000000000000000000000,8.59,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,PSN1
13251473,1063771.620000000000000000000000000000,NULL,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SCH
13251611,963.030000000000000000000000000000,6.02,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SCLC-21H
13251715,134.170000000000000000000000000000,6.87,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SNG-M
13251753,2934.670000000000000000000000000000,5.53,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SNU-387
13251851,1521.810000000000000000000000000000,5.82,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SNU-423
13251939,2395.500000000000000000000000000000,5.62,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,TALL-1
13251984,481.700000000000000000000000000000,6.32,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,TCC-SUP
13252123,165.380000000000000000000000000000,6.78,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,TE-1
13252224,198.770000000000000000000000000000,6.70,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,VMRC-RCZ
13252323,84237.740000000000000000000000000000,4.07,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,WM-115
13252548,782.970000000000000000000000000000,6.11,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,EW-24
13252710,726.850000000000000000000000000000,6.14,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC2157
13252813,588.820000000000000000000000000000,6.23,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC2218
13252889,5789.440000000000000000000000000000,5.24,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,HTC-C3
13253028,4.830000000000000000000000000000,8.32,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HuTu80
13253199,207.130000000000000000000000000000,6.68,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,KGN
13253393,13.600000000000000000000000000000,7.87,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,LB1047-RCC
13253531,13.190000000000000000000000000000,7.88,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,LB2241-RCC
13253605,0.638000000000000000000000000000,9.20,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MC-IXC
13253744,1416.640000000000000000000000000000,5.85,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,MC116
13253817,72.350000000000000000000000000000,7.14,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MONO-MAC-6
13253895,991.220000000000000000000000000000,6.00,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MPP-89
13254034,110.250000000000000000000000000000,6.96,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MRK-nu-1
13254128,3235.460000000000000000000000000000,5.49,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1522
13254166,1427.840000000000000000000000000000,5.84,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1563
13254264,1460.850000000000000000000000000000,5.83,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1573
13254301,849.970000000000000000000000000000,6.07,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2347
13254400,294.340000000000000000000000000000,6.53,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2405
13254499,8936.280000000000000000000000000000,5.05,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H2452
13254563,7.831000000000000000000000000000,8.11,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NKM-1
13254693,216.750000000000000000000000000000,6.66,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NMC-G1
13254776,119.580000000000000000000000000000,6.92,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,QIMR-WIL
13254906,1349.360000000000000000000000000000,5.87,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,RCC10RGB
13255009,1405.650000000000000000000000000000,5.85,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SF-126
13255148,170.860000000000000000000000000000,6.77,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SF-268
13255266,3362.090000000000000000000000000000,5.47,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SNU-449
13255364,813.140000000000000000000000000000,6.09,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,SNU-475
13255442,1914.000000000000000000000000000000,5.72,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,SNU-C1
13255583,72.600000000000000000000000000000,7.14,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,TE-10
13255783,192.040000000000000000000000000000,6.72,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,WSU-NHL
13255821,4367.510000000000000000000000000000,5.36,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,YAPC
13255974,61.950000000000000000000000000000,7.21,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,EW-3
13256054,12.140000000000000000000000000000,7.92,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,EW-7
13256141,162.390000000000000000000000000000,6.79,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,EOL1
13256229,160.130000000000000000000000000000,6.80,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,"HCC 2998"
13256328,604.110000000000000000000000000000,6.22,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HCC38
13256425,6203.020000000000000000000000000000,5.21,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,Hs-578T
13256523,903.510000000000000000000000000000,6.04,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,HuCCT-1
13256622,3222.860000000000000000000000000000,5.49,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,Huh-7
13256657,8611.640000000000000000000000000000,5.07,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,KINGS-1
13256781,2982.240000000000000000000000000000,5.53,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,KLE
13256990,534.560000000000000000000000000000,6.27,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,LB2518-MEL
13257154,13.900000000000000000000000000000,7.86,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MCF7
13257292,2158.600000000000000000000000000000,5.67,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,MDA-MB-134-VI
13257330,2192.540000000000000000000000000000,5.66,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,MDA-MB-157
13257433,344.020000000000000000000000000000,6.46,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,MS-1
13257562,2823.690000000000000000000000000000,5.55,0,334.33,-1.65,146.89,3,8,3,CHEMBL105,MSTO-211H
13257710,906.740000000000000000000000000000,6.04,1,334.33,-1.65,146.89,3,8,3,CHEMBL105,NCI-H1581
